Date,Open,High,Low,Close,Current - Previous Close,Adj Close,Volume,Difference
2014-06-02,28.074003,28.273245,28.074003,28.187857,0.07590300000000028,21.057518,21079051,-0.1138539999999999
2014-06-03,28.244781,28.292219,28.036053,28.074003,-0.1138539999999999,20.972458,25506695,0.17077799999999854
2014-06-04,28.092979,28.216318,28.007589,28.121443,0.04743999999999815,21.007902,24670767,-0.0284639999999996
2014-06-05,28.16888,28.263758,27.969639,28.235294,0.11385100000000037,21.092951,20402910,-0.0664139999999982
2014-06-06,28.282732,28.339659,27.836811,27.912712,-0.3225820000000006,20.851971,28265223,0.37002000000000024
2014-06-09,27.874763,27.922201,27.703985,27.8463,-0.0664119999999997,20.802355,25732883,0.028463000000002125
2014-06-10,27.836811,27.988615,27.751423,27.988615,0.14231499999999997,20.908674,19195764,-0.1518039999999985
2014-06-11,27.950665,28.036053,27.874763,27.922201,-0.0664139999999982,20.85906,19755649,0.0284639999999996
2014-06-12,27.874763,28.074003,27.8463,27.941175,0.018974000000000046,20.873234,25420477,-0.0664119999999997
2014-06-13,27.950665,28.08349,27.855787,28.017078,0.07590300000000028,20.929937,20662932,-0.06641300000000072
2014-06-16,27.988615,28.187857,27.817837,28.092979,0.07590099999999822,20.986637,26380039,-0.10436400000000035
2014-06-17,28.064516,28.102467,27.931688,27.969639,-0.1233399999999989,20.894493,19270704,0.09487700000000032
2014-06-18,28.017078,28.187857,27.836811,28.187857,0.21821800000000025,21.057518,20382463,-0.17077899999999957
2014-06-19,28.178368,28.187857,27.988615,28.074003,-0.1138539999999999,20.972458,21404527,0.10436499999999782
2014-06-20,28.216318,28.387096,28.111954,28.254269,0.1802659999999996,21.107128,32993362,-0.037950999999999624
2014-06-23,28.282732,28.320683,27.827324,27.941175,-0.31309399999999954,20.873234,26548679,0.3415569999999981
2014-06-24,27.922201,27.969639,27.798861,27.798861,-0.1423140000000025,20.766916,24615221,0.12334000000000245
2014-06-25,27.656546,28.311195,27.656546,28.273245,0.4743840000000006,21.121302,33219972,-0.6166990000000006
2014-06-26,28.197344,28.263758,27.969639,28.074003,-0.19924199999999814,20.972458,20523699,0.12334099999999992
2014-06-27,28.149904,28.225805,27.969639,28.149904,0.07590099999999822,21.029165,32328815,0.0
2014-06-30,28.235294,28.311195,28.102467,28.159393,0.009489000000002079,21.036247,21430033,0.07590099999999822
2014-07-01,28.092979,28.671726,28.074003,28.538898,0.3795049999999982,21.319757,26982611,-0.44591899999999995
2014-07-02,28.519924,28.861481,28.462997,28.814041,0.2751429999999999,21.525297,19500792,-0.29411699999999996
2014-07-03,29.041746,29.07021,28.73814,28.965843,0.151802,21.638704,15654957,0.07590300000000028
2014-07-07,28.927895,29.06072,28.823528,28.927895,-0.03794800000000009,21.610352,18543444,0.0
2014-07-08,28.918406,28.927895,28.481974,28.605312,-0.32258299999999807,21.369371,23652182,0.31309399999999954
2014-07-09,28.576851,28.652752,28.36812,28.510435,-0.09487700000000032,21.298492,21795982,0.06641600000000025
2014-07-10,28.235294,28.50095,28.064516,28.462997,-0.04743799999999965,21.263054,21200367,-0.22770300000000177
2014-07-11,28.50095,28.576851,28.273245,28.529411,0.0664139999999982,21.312677,19350913,-0.02846100000000007
2014-07-14,28.643265,28.776091,28.557875,28.690702,0.16129100000000207,21.433157,21589820,-0.04743700000000217
2014-07-15,28.652752,29.051233,28.652752,28.851992,0.1612899999999975,21.55365,32000494,-0.19923999999999964
2014-07-16,28.946869,29.383303,28.814041,29.373814,0.5218220000000002,21.943476,37260165,-0.4269449999999999
2014-07-17,29.222012,29.705881,28.956356,28.984819,-0.38899499999999776,21.65288,34447039,0.23719299999999777
2014-07-18,28.965843,29.174574,28.78558,29.155598,0.17077899999999957,21.780458,25720973,-0.18975500000000167
2014-07-21,28.870968,29.07021,28.747627,28.795067,-0.3605310000000017,21.511124,23992624,0.07590100000000177
2014-07-22,28.984819,29.136621,28.842505,28.927895,0.13282799999999995,21.610352,19754384,0.056924000000002195
2014-07-23,29.117647,29.117647,28.766603,28.833017,-0.0948779999999978,21.539474,22255632,0.28462999999999994
2014-07-24,28.814041,29.003796,28.766603,28.78558,-0.04743700000000217,21.50403,15640306,0.02846100000000007
2014-07-25,28.766603,28.795067,28.538898,28.643265,-0.14231499999999997,21.397724,15284581,0.12333800000000039
2014-07-28,28.263758,28.624289,28.254269,28.557875,-0.0853900000000003,21.333939,28762290,-0.29411699999999996
2014-07-29,28.776091,28.927895,28.16888,28.206831,-0.35104399999999814,21.071693,39960934,0.5692599999999999
2014-07-30,27.998102,28.026566,27.542694,27.760912,-0.44591899999999995,20.921535,35826092,0.23718999999999824
2014-07-31,27.760912,27.817837,27.229603,27.229603,-0.5313090000000003,20.52112,40419003,0.5313090000000003
2014-08-01,27.229603,27.609108,27.220114,27.381405,0.151802,20.635527,33034046,-0.151802
2014-08-04,27.466793,27.47628,27.134726,27.27704,-0.10436500000000137,20.55687,25448514,0.18975299999999962
2014-08-05,27.115749,27.239088,26.840607,26.954458,-0.3225820000000006,20.313761,29181571,0.16129100000000207
2014-08-06,26.850096,26.935484,26.650854,26.83112,-0.12333800000000039,20.220814,24642731,0.018976000000002102
2014-08-07,26.982922,26.982922,26.489565,26.603416,-0.22770399999999924,20.04921,32163126,0.37950599999999923
2014-08-08,26.641365,26.944971,26.442125,26.888046,0.28462999999999994,20.263716,31736256,-0.24668099999999882
2014-08-11,27.068312,27.125237,26.745731,26.802656,-0.0853900000000003,20.199366,23246813,0.2656559999999999
2014-08-12,26.812143,26.907021,26.593927,26.641365,-0.16129099999999852,20.077806,21536277,0.17077799999999854
2014-08-13,26.802656,26.982922,26.736242,26.764706,0.12334099999999992,20.170757,18397886,0.037949999999998596
2014-08-14,26.812143,27.314991,26.726755,27.258064,0.49335800000000063,20.542572,21074730,-0.445921000000002
2014-08-15,27.381405,27.419355,26.954458,27.172676,-0.0853880000000018,20.478222,22910482,0.20872900000000172
2014-08-18,27.27704,27.457306,27.220114,27.362429,0.18975299999999962,20.621223,24209958,-0.08538899999999927
2014-08-19,27.485769,27.542694,27.220114,27.457306,0.09487700000000032,20.692728,19869376,0.028463000000002125
2014-08-20,27.352942,27.495256,27.267551,27.409866,-0.04743999999999815,20.656973,15844677,-0.056924000000002195
2014-08-21,27.43833,27.504744,27.267551,27.343454,-0.0664119999999997,20.606922,25687561,0.0948759999999993
2014-08-22,27.381405,27.495256,27.343454,27.43833,0.0948759999999993,20.678431,17231635,-0.05692499999999967
2014-08-25,27.447819,27.599621,27.428843,27.428843,-0.009487000000000023,20.67128,17833680,0.01897599999999855
2014-08-26,27.542694,27.80835,27.47628,27.713472,0.2846289999999989,20.885784,18120790,-0.17077799999999854
2014-08-27,27.960152,28.055029,27.865274,27.979128,0.2656559999999999,21.085987,24440679,-0.01897599999999855
2014-08-28,27.922201,28.149904,27.855787,27.874763,-0.10436499999999782,21.007332,21716616,0.04743799999999965
2014-08-29,27.950665,27.979128,27.789373,27.884251,0.009487999999997498,21.014484,17690863,0.06641400000000175
2014-09-02,27.713472,27.903227,27.666035,27.760912,-0.12333899999999787,20.921535,21837721,-0.0474400000000017
2014-09-03,27.941175,28.017078,27.732449,27.893738,0.1328259999999979,21.021639,22258477,0.04743700000000217
2014-09-04,28.017078,28.036053,27.798861,27.865274,-0.0284639999999996,21.000183,23582301,0.15180400000000205
2014-09-05,27.798861,28.140417,27.713472,28.13093,0.2656559999999999,21.20039,18518885,-0.3320690000000006
2014-09-08,28.064516,28.13093,27.798861,27.893738,-0.2371920000000003,21.021639,15416963,0.1707780000000021
2014-09-09,27.912712,27.931688,27.52372,27.732449,-0.16128900000000002,20.900085,22808560,0.18026300000000006
2014-09-10,27.751423,28.017078,27.666035,27.931688,0.19923900000000216,21.050234,20482804,-0.18026500000000212
2014-09-11,27.884251,28.121443,27.779886,28.111954,0.1802659999999996,21.186092,19628537,-0.22770300000000177
2014-09-12,27.960152,28.08349,27.836811,27.922201,-0.18975299999999962,21.043089,19187754,0.037950999999999624
2014-09-15,27.931688,28.387096,27.874763,28.387096,0.4648949999999985,21.393446,25633912,-0.4554079999999985
2014-09-16,28.41556,28.576851,28.225805,28.510435,0.12333900000000142,21.486399,20662194,-0.09487500000000182
2014-09-17,28.643265,28.908918,28.557875,28.795067,0.28463199999999844,21.700909,27632191,-0.151802
2014-09-18,28.851992,29.146111,28.78558,29.013283,0.21821600000000174,21.865364,27852793,-0.16129100000000207
2014-09-19,29.184061,29.259962,28.709677,28.842505,-0.1707780000000021,21.736658,36913399,0.34155600000000064
2014-09-22,28.709677,28.814041,28.444023,28.633776,-0.20872899999999817,21.579351,26223731,0.07590099999999822
2014-09-23,28.301708,28.681213,27.988615,28.510435,-0.12334099999999992,21.486399,30758460,-0.20872699999999966
2014-09-24,28.567362,28.889942,28.529411,28.757116,0.24668099999999882,21.672306,23272847,-0.18975400000000064
2014-09-25,28.776091,28.814041,28.434534,28.444023,-0.3130929999999985,21.436352,23822086,0.3320679999999996
2014-09-26,28.434534,28.444023,28.045542,28.197344,-0.24667900000000031,21.250444,25074238,0.23718999999999824
2014-09-29,28.149904,28.311195,28.055029,28.244781,0.04743699999999862,21.286192,21048169,-0.09487700000000032
2014-09-30,28.244781,28.45351,28.036053,28.055029,-0.1897519999999986,21.143192,27046167,0.1897519999999986
2014-10-01,27.865274,27.903227,27.533207,27.656546,-0.39848300000000236,20.84288,37825847,0.2087280000000007
2014-10-02,27.666035,27.789373,27.409866,27.571157,-0.08538899999999927,20.778532,29724908,0.09487800000000135
2014-10-03,27.789373,27.80835,27.514231,27.72296,0.15180300000000102,20.892931,25378107,0.06641300000000072
2014-10-06,27.8463,27.903227,27.52372,27.675522,-0.04743799999999965,20.857183,17397640,0.17077799999999854
2014-10-07,27.542694,27.628082,27.314991,27.314991,-0.3605310000000017,20.585476,26019676,0.22770300000000177
2014-10-08,27.333965,27.884251,27.077799,27.874763,0.5597720000000024,21.007332,31123671,-0.5407980000000023
2014-10-09,27.893738,27.931688,27.447819,27.504744,-0.37001900000000276,20.728481,24072411,0.3889940000000003
2014-10-10,27.618595,27.960152,27.514231,27.637571,0.13282700000000247,20.828583,33796826,-0.018976000000002102
2014-10-13,27.666035,27.789373,26.963947,27.011385,-0.6261860000000006,20.356667,35930228,0.6546500000000002
2014-10-14,27.172676,27.324478,26.944971,27.001898,-0.009487000000000023,20.349522,24516462,0.17077799999999854
2014-10-15,26.745731,26.850096,26.148008,26.745731,-0.25616700000000137,20.156464,43407620,0.0
2014-10-16,26.442125,26.574953,26.100569,26.280834,-0.46489700000000056,19.806095,39843835,0.16129100000000207
2014-10-17,26.385199,26.574953,26.21442,26.404175,0.12334099999999992,19.89905,34331731,-0.01897599999999855
2014-10-20,26.442125,26.537003,26.185959,26.49905,0.09487500000000182,19.970556,41027372,-0.05692499999999967
2014-10-21,26.679317,27.058825,26.565466,26.83112,0.3320699999999981,20.220814,38453714,-0.15180299999999747
2014-10-22,26.802656,27.030361,26.574953,26.850096,0.018976000000002102,20.235117,32451184,-0.0474400000000017
2014-10-23,27.182163,27.390892,27.106262,27.134726,0.28462999999999994,20.449617,32436955,0.04743699999999862
2014-10-24,27.324478,27.770397,27.239088,27.618595,0.48386899999999855,20.814283,29959845,-0.29411699999999996
2014-10-27,27.599621,27.713472,27.466793,27.542694,-0.07590099999999822,20.757078,24207323,0.056926999999998174
2014-10-28,27.675522,27.798861,27.381405,27.599621,0.056926999999998174,20.799982,34131050,0.07590100000000177
2014-10-29,27.656546,28.111954,27.552181,27.979128,0.37950700000000026,21.085987,28814990,-0.3225820000000006
2014-10-30,27.884251,28.444023,27.884251,28.311195,0.3320670000000021,21.336246,22236449,-0.42694400000000243
2014-10-31,28.472486,28.652752,28.282732,28.41556,0.10436499999999782,21.414904,26555741,0.0569260000000007
2014-11-03,28.36812,28.652752,28.330172,28.643265,0.22770500000000027,21.586506,22908374,-0.2751449999999984
2014-11-04,28.595825,28.747627,28.339659,28.728653,0.0853880000000018,21.650858,25702949,-0.13282799999999995
2014-11-05,28.814041,28.851992,28.41556,28.50095,-0.22770300000000177,21.665283,20878159,0.313091
2014-11-06,28.538898,28.709677,28.434534,28.50095,0.0,21.665283,17409340,0.03794800000000009
2014-11-07,28.586338,28.586338,28.235294,28.387096,-0.1138539999999999,21.578732,18200472,0.1992420000000017
2014-11-10,28.425047,28.728653,28.282732,28.652752,0.2656559999999999,21.780678,24073782,-0.22770500000000027
2014-11-11,28.633776,28.842505,28.557875,28.766603,0.11385100000000037,21.86722,16579209,-0.13282699999999892
2014-11-12,28.681213,28.975332,28.681213,28.861481,0.09487800000000135,21.939341,24736958,-0.18026800000000165
2014-11-13,28.956356,29.051233,28.709677,28.861481,0.0,21.939341,15127957,0.09487499999999827
2014-11-14,28.823528,28.994307,28.671726,28.78558,-0.07590100000000177,21.881643,19112182,0.03794800000000009
2014-11-17,28.377609,28.851992,28.349146,28.766603,-0.018976999999999578,21.86722,27653587,-0.3889940000000003
2014-11-18,28.927895,29.108158,28.747627,29.02277,0.25616700000000137,22.061953,21327901,-0.09487500000000182
2014-11-19,28.861481,28.994307,28.728653,28.880455,-0.14231499999999997,21.953768,16734253,-0.018974000000000046
2014-11-20,28.776091,28.927895,28.70019,28.880455,0.0,21.953768,17366653,-0.10436400000000035
2014-11-21,29.174574,29.203035,28.652752,28.889942,0.009487000000000023,21.960974,29088081,0.28463199999999844
2014-11-24,28.965843,29.06072,28.576851,28.671726,-0.21821600000000174,21.795094,34521240,0.29411699999999996
2014-11-25,28.662239,29.089184,28.633776,28.908918,0.2371920000000003,21.975409,26884273,-0.24667900000000031
2014-11-26,29.079697,29.525618,29.02277,29.506641,0.5977229999999984,22.429764,28959704,-0.4269439999999989
2014-11-28,29.535105,30.018974,29.468691,29.554079,0.0474380000000032,22.465834,21373750,-0.018974000000000046
2014-12-01,29.297913,29.895636,29.297913,29.658443,0.10436399999999679,22.54516,24190776,-0.36052999999999713
2014-12-02,29.829222,30.0,29.67742,29.952562,0.294119000000002,22.768738,26758530,-0.1233399999999989
2014-12-03,29.886148,30.151802,29.705881,30.123341,0.17077899999999957,22.898556,33154202,-0.23719300000000132
2014-12-04,29.943073,30.189753,29.743834,30.047438,-0.07590300000000028,22.84086,20106420,-0.10436500000000137
2014-12-05,30.028463,30.502846,29.981026,30.351044,0.30360600000000204,23.07165,26196432,-0.3225810000000031
2014-12-08,30.151802,30.56926,30.132828,30.332067,-0.01897700000000313,23.057222,28318029,-0.18026499999999857
2014-12-09,29.933586,30.37002,29.838711,30.313093,-0.018974000000000046,23.042799,27809158,-0.37950700000000026
2014-12-10,30.360531,30.521822,30.123341,30.227703,-0.08538999999999675,22.977888,31848929,0.13282799999999995
2014-12-11,30.227703,31.423149,29.895636,30.028463,-0.1992400000000032,22.826433,27788921,0.1992400000000032
2014-12-12,29.734344,29.829222,29.278936,29.364326,-0.6641370000000002,22.321589,29000072,0.37001800000000173
2014-12-15,29.535105,29.554079,29.117647,29.278936,-0.08538999999999675,22.25667,33448268,0.25616899999999987
2014-12-16,29.250475,29.943073,29.07021,29.098673,-0.18026300000000006,22.119648,24954188,0.151802
2014-12-17,29.127134,29.743834,29.013283,29.525618,0.4269449999999999,22.444195,25988478,-0.39848399999999984
2014-12-18,29.905123,30.360531,29.810247,30.332067,0.8064489999999971,23.057222,37867058,-0.4269439999999989
2014-12-19,30.275143,30.445921,29.990513,30.303604,-0.028462999999998573,23.035587,47377089,-0.02846100000000007
2014-12-22,30.227703,30.474382,30.0,30.445921,0.14231699999999847,23.143766,19388330,-0.2182179999999967
2014-12-23,30.531309,30.578749,29.193548,29.838711,-0.6072099999999985,22.682194,36675511,0.6925980000000003
2014-12-24,29.829222,30.028463,29.791271,29.810247,-0.0284639999999996,22.660557,11407442,0.018975000000001074
2014-12-26,29.886148,30.208729,29.696396,30.028463,0.2182159999999982,22.826433,9071146,-0.14231499999999997
2014-12-29,29.848198,30.0,29.772297,29.781784,-0.24667900000000031,22.638918,13359977,0.06641400000000175
2014-12-30,29.67742,29.876659,29.639469,29.772297,-0.009487000000000023,22.631708,11628993,-0.09487699999999677
2014-12-31,29.582542,30.075901,29.544592,29.554079,-0.2182179999999967,22.465834,15736220,0.028462999999998573
2015-01-02,29.667933,30.151802,29.620493,29.724857,0.17077799999999854,22.59564,16371571,-0.05692399999999864
2015-01-05,29.743834,29.800758,29.421251,29.563566,-0.16129099999999852,22.473036,24786391,0.1802679999999981
2015-01-06,29.667933,30.227703,29.525618,29.810247,0.24668099999999882,22.660557,29468681,-0.14231399999999894
2015-01-07,30.094877,30.237192,29.962049,30.218216,0.40796900000000136,22.970678,20248816,-0.12333900000000142
2015-01-08,30.683111,30.967743,30.56926,30.834915,0.616698999999997,23.439466,49169522,-0.1518039999999985
2015-01-09,30.815939,31.024668,30.759012,30.97723,0.14231499999999997,23.547653,26083022,-0.16129099999999852
2015-01-12,30.996204,31.195446,30.93928,31.091082,0.1138520000000014,23.634192,24867865,-0.09487800000000135
2015-01-13,31.195446,31.527514,30.474382,30.777988,-0.31309399999999954,23.396194,35989568,0.4174579999999999
2015-01-14,30.559772,31.043644,30.483871,30.815939,0.037950999999999624,23.425041,32301727,-0.25616700000000137
2015-01-15,30.958254,31.091082,30.597723,30.740038,-0.07590100000000177,23.367346,27009593,0.21821600000000174
2015-01-16,30.635674,31.138519,30.60721,31.119545,0.37950700000000026,23.655836,25146648,-0.48387099999999705
2015-01-20,31.280834,31.413662,30.872866,31.404175,0.28462999999999994,23.872196,44449393,-0.12334099999999992
2015-01-21,31.233397,31.783682,30.891842,30.967743,-0.43643199999999993,23.54044,35027793,0.2656540000000014
2015-01-22,30.996204,31.148008,30.40797,31.129032,0.16128900000000002,23.663042,31389069,-0.13282799999999995
2015-01-23,31.185959,31.21442,30.768501,30.787476,-0.3415559999999971,23.403402,27378599,0.3984829999999988
2015-01-26,30.806452,31.166983,30.521822,31.119545,0.33206899999999706,23.655836,28285566,-0.3130929999999985
2015-01-27,30.683111,31.641365,30.645161,30.92979,-0.18975499999999812,23.511587,42732322,-0.24667900000000031
2015-01-28,30.901327,31.442125,29.895636,30.313093,-0.616697000000002,23.042799,33774481,0.5882339999999999
2015-01-29,30.275143,30.32258,29.924099,30.199242,-0.11385099999999682,22.956259,30735905,0.07590099999999822
2015-01-30,30.047438,30.170778,29.601519,29.648956,-0.5502860000000034,22.537949,45396623,0.39848200000000134
2015-02-02,29.829222,30.028463,29.43074,30.028463,0.37950700000000026,22.826433,24549979,-0.19924099999999711
2015-02-03,30.208729,30.512335,29.848198,30.379507,0.3510440000000017,23.093281,34785267,-0.17077799999999854
2015-02-04,30.332067,30.616697,30.094877,30.426945,0.04743799999999965,23.333387,38671365,-0.09487800000000135
2015-02-05,31.347248,31.49905,30.92979,31.29981,0.8728650000000009,24.002756,62653660,0.04743799999999965
2015-02-06,31.271347,31.707781,31.053131,31.470589,0.17077899999999957,24.133722,36868498,-0.1992420000000017
2015-02-09,31.290323,31.650854,31.166983,31.375711,-0.09487800000000135,24.060957,32236379,-0.08538799999999824
2015-02-10,31.764706,32.466793,31.698292,32.400379,1.024668000000002,24.846745,62633318,-0.6356730000000006
2015-02-11,32.258064,32.741936,32.258064,32.495255,0.0948759999999993,24.919502,41574608,-0.23719100000000282
2015-02-12,32.52372,33.178368,32.47628,33.083492,0.5882369999999995,25.370598,46014267,-0.5597720000000024
2015-02-13,32.922199,33.159393,32.741936,32.865276,-0.2182159999999982,25.203262,24652638,0.056922999999997614
2015-02-17,32.770397,33.055027,32.703983,32.80835,-0.05692600000000425,25.159603,24102029,-0.037952999999994574
2015-02-18,32.80835,32.80835,32.485767,32.71347,-0.0948799999999963,25.086845,22794015,0.0948799999999963
2015-02-19,32.571156,32.703983,32.362431,32.64706,-0.06640999999999764,25.035915,28097954,-0.0759040000000013
2015-02-20,32.514233,32.80835,32.35294,32.789375,0.14231499999999642,25.145054,27705022,-0.27514200000000244
2015-02-23,32.362431,32.751423,32.314991,32.628082,-0.16129300000000057,25.02136,24383868,-0.2656509999999983
2015-02-24,32.466793,32.580647,32.333965,32.580647,-0.047435000000000116,24.984989,20402805,-0.11385399999999635
2015-02-25,32.495255,33.007591,32.19165,32.884251,0.303604,25.21781,39229880,-0.3889959999999988
2015-02-26,32.703983,32.941177,32.618595,32.817837,-0.06641400000000175,25.166882,20977551,-0.11385399999999635
2015-02-27,32.675522,32.884251,32.533207,32.561668,-0.25616899999999987,24.97043,25705901,0.11385400000000345
2015-03-02,32.561668,33.017078,32.314991,32.988613,0.42694500000000346,25.297844,22505008,-0.42694500000000346
2015-03-03,32.969639,33.102467,32.64706,32.789375,-0.19923800000000114,25.145054,25343641,0.1802640000000011
2015-03-04,32.722961,32.988613,32.504745,32.865276,0.07590100000000177,25.203262,20434636,-0.14231500000000352
2015-03-05,32.950665,33.026566,32.637569,32.703983,-0.16129300000000057,25.079573,24717354,0.24668199999999985
2015-03-06,32.495255,32.694496,32.020874,32.229603,-0.4743800000000036,24.715786,42080528,0.2656520000000029
2015-03-09,32.134724,32.428844,31.935484,32.28653,0.056927000000001726,24.759432,32858028,-0.15180600000000055
2015-03-10,32.096775,32.381405,31.935484,32.049335,-0.23719499999999982,24.577547,40344696,0.0474400000000017
2015-03-11,32.23909,32.35294,31.907021,31.907021,-0.14231399999999894,24.468409,26996840,0.33206899999999706
2015-03-12,32.077801,32.314991,32.049335,32.258064,0.3510429999999971,24.73761,29699085,-0.1802629999999965
2015-03-13,32.182163,32.258064,31.973434,32.258064,0.0,24.73761,29596847,-0.07590099999999467
2015-03-16,32.333965,32.789375,32.220116,32.675522,0.41745800000000344,25.057745,30615643,-0.34155700000000166
2015-03-17,32.371918,32.542694,32.201138,32.419353,-0.25616899999999987,24.861298,21746760,-0.047435000000000116
2015-03-18,32.28653,32.732449,32.020874,32.618595,0.19924199999999814,25.014084,34923131,-0.33206500000000005
2015-03-19,32.52372,32.618595,32.324478,32.400379,-0.2182159999999982,24.846745,21541020,0.12334099999999637
2015-03-20,32.381405,32.703983,32.23909,32.495255,0.0948759999999993,24.919502,62355378,-0.11384999999999934
2015-03-23,32.741936,33.633778,32.722961,33.254269,0.7590140000000005,25.501568,53549524,-0.5123329999999982
2015-03-24,33.149906,33.206833,32.732449,32.751423,-0.5028459999999981,25.115948,34953907,0.3984829999999988
2015-03-25,32.836811,33.206833,32.514233,32.542694,-0.20872900000000527,24.955881,30783229,0.29411699999999996
2015-03-26,32.362431,32.637569,32.210625,32.409866,-0.1328279999999964,24.854021,26167553,-0.047435000000000116
2015-03-27,32.675522,32.827324,32.47628,32.76091,0.3510440000000017,25.123222,24073782,-0.0853880000000018
2015-03-30,32.827324,33.415562,32.779884,33.206833,0.4459230000000005,25.465189,26890386,-0.37950900000000587
2015-03-31,33.102467,33.33017,32.979126,33.007591,-0.19924200000000525,25.312393,27937956,0.0948759999999993
2015-04-01,33.055027,33.055027,32.362431,32.571156,-0.4364349999999959,24.977709,33984017,0.4838710000000006
2015-04-02,32.656548,32.855785,32.466793,32.618595,0.04743899999999712,25.014084,26467837,0.03795300000000168
2015-04-06,32.656548,33.026566,32.47628,32.71347,0.09487500000000182,25.086845,22640447,-0.05692200000000014
2015-04-07,32.855785,33.102467,32.741936,32.770397,0.056927000000001726,25.130501,15105085,0.08538799999999469
2015-04-08,32.741936,33.055027,32.656548,32.865276,0.09487899999999883,25.203262,24215123,-0.1233399999999989
2015-04-09,32.865276,33.263756,32.618595,33.235294,0.37001800000000173,25.487015,30864493,-0.37001800000000173
2015-04-10,33.130932,33.652752,33.111954,33.624287,0.38899299999999926,25.785318,25668800,-0.4933550000000011
2015-04-13,33.538898,33.709679,33.21632,33.292221,-0.33206600000000464,25.530666,36155573,0.24667700000000536
2015-04-14,33.254269,33.50095,33.121441,33.235294,-0.05692699999999462,25.487015,16844712,0.01897499999999752
2015-04-15,33.586338,33.652752,33.320683,33.406071,0.17077699999999396,25.617975,31173209,0.18026700000000062
2015-04-16,33.273247,33.481972,33.225807,33.387096,-0.01897499999999752,25.603426,20637742,-0.11384900000000187
2015-04-17,33.206833,33.273247,32.9981,33.244781,-0.14231499999999642,25.494286,30265610,-0.03794800000000009
2015-04-20,33.244781,33.434536,33.149906,33.21632,-0.02846100000000007,25.472466,23612551,0.02846100000000007
2015-04-21,33.301708,33.586338,33.017078,33.102467,-0.11385300000000598,25.385153,23256932,0.19924100000000067
2015-04-22,33.036053,33.292221,33.017078,33.140415,0.03794800000000009,25.414251,15352880,-0.10436199999999474
2015-04-23,33.102467,33.586338,33.036053,33.548386,0.4079710000000034,25.727114,23932019,-0.4459190000000035
2015-04-24,33.396584,33.586338,33.254269,33.462997,-0.08538899999999927,25.661634,24032570,-0.06641300000000427
2015-04-27,33.529411,33.643265,32.656548,32.817837,-0.6451600000000042,25.166882,44786673,0.7115740000000059
2015-04-28,32.960152,33.092979,32.400379,32.71347,-0.10436699999999632,25.086845,48659807,0.24668199999999985
2015-04-29,32.419353,32.694496,32.210625,32.533207,-0.18026300000000361,24.94861,39572852,-0.11385399999999635
2015-04-30,32.362431,32.47628,31.982922,32.19165,-0.34155699999999456,24.686676,29205391,0.17078099999999807
2015-05-01,32.125237,32.457306,32.125237,32.333965,0.14231499999999642,24.795813,22706744,-0.2087280000000007
2015-05-04,32.362431,32.741936,32.305504,32.561668,0.2277029999999982,24.97043,24864282,-0.19923699999999656
2015-05-05,32.609108,32.666035,32.267551,32.371918,-0.18974999999999653,24.824923,23590839,0.23718999999999824
2015-05-06,32.020874,32.163189,31.508539,31.745731,-0.6261870000000016,24.546156,28309913,0.2751429999999999
2015-05-07,31.726755,32.020874,31.622391,31.859583,0.1138520000000014,24.634184,22669959,-0.13282799999999995
2015-05-08,32.077801,32.400379,32.06831,32.277039,0.4174560000000014,24.956961,21514037,-0.19923800000000114
2015-05-11,32.343452,32.504745,32.201138,32.220116,-0.05692300000000472,24.912949,27898853,0.12333600000000189
2015-05-12,32.077801,32.220116,31.992411,32.049335,-0.17078099999999807,24.780907,18855955,0.028466000000001657
2015-05-13,32.039848,32.06831,31.764706,31.812143,-0.2371920000000003,24.5975,25045675,0.22770500000000027
2015-05-14,31.982922,32.248577,31.935484,32.201138,0.3889950000000013,24.898279,18860803,-0.21821600000000174
2015-05-15,32.258064,32.314991,32.182163,32.248577,0.04743899999999712,24.934961,17798687,0.009487000000000023
2015-05-18,32.23909,32.314991,32.163189,32.23909,-0.009487000000000023,24.92762,25948637,0.0
2015-05-19,32.134724,32.628082,32.106262,32.457306,0.2182160000000053,25.096348,21980854,-0.32258200000000414
2015-05-20,32.542694,32.722961,32.514233,32.542694,0.08538799999999469,25.162373,16144013,0.0
2015-05-21,32.47628,32.722961,32.457306,32.599621,0.056927000000001726,25.206392,19090259,-0.12334099999999637
2015-05-22,32.561668,32.722961,32.47628,32.52372,-0.07590100000000177,25.147701,13674069,0.03794800000000009
2015-05-26,32.428844,32.580647,32.28653,32.362431,-0.16128899999999646,25.022995,19882234,0.06641299999999717
2015-05-27,32.457306,32.703983,32.324478,32.542694,0.1802629999999965,25.162373,23231636,-0.08538799999999469
2015-05-28,32.694496,32.76091,32.514233,32.675522,0.1328280000000035,25.265078,16671329,0.018974000000000046
2015-05-29,32.71347,33.197342,32.64706,32.969639,0.29411699999999996,25.492495,52787798,-0.25616899999999987
2015-06-01,32.988613,33.130932,32.76091,32.789375,-0.1802640000000011,25.353111,29039386,0.19923800000000114
2015-06-02,32.865276,32.884251,32.590134,32.722961,-0.06641400000000175,25.301752,19674175,0.14231500000000352
2015-06-03,32.779884,32.884251,32.52372,32.64706,-0.07590099999999467,25.243071,18130065,0.1328239999999994
2015-06-04,32.447819,32.789375,32.362431,32.485767,-0.16129300000000057,25.118357,21774691,-0.03794800000000009
