Date,Open,High,Low,Close,Adj Close,Volume
2014-04-04,30.853889,31.015181,30.426945,30.512335,22.592625,27693323
2014-04-07,29.867172,30.085388,29.459204,29.601519,21.918215,57529955
2014-04-08,29.658443,29.781784,29.269449,29.288425,21.686390,36439626
2014-04-09,29.402277,29.648956,29.051233,29.629980,21.939289,40776098
2014-04-10,29.772297,29.819735,28.946869,29.041746,21.503736,32088714
2014-04-11,28.937382,28.937382,28.301708,28.330172,20.976854,43025439
2014-04-14,28.510435,28.586338,28.064516,28.339659,20.983883,30390825
2014-04-15,28.434534,28.605312,28.083490,28.358635,20.997938,31703371
2014-04-16,28.605312,28.671726,28.387096,28.548388,21.138433,31097005
2014-04-17,28.605312,28.842505,28.529411,28.700190,21.250837,27969787
2014-04-21,28.975332,29.354839,28.842505,29.278936,21.679356,31972985
2014-04-22,29.269449,29.648956,29.269449,29.411764,21.777714,27377439
2014-04-23,29.582542,29.582542,29.184061,29.335863,21.721512,21599833
2014-04-24,29.316889,29.316889,28.652752,29.136621,21.573992,26311845
2014-04-25,29.155598,29.222012,28.984819,29.174574,21.602087,19677653
2014-04-28,29.971537,30.692600,29.762808,30.398481,22.508320,75278366
2014-04-29,30.417458,30.445921,29.791271,30.132828,22.311623,41800691
2014-04-30,30.132828,30.303604,29.620493,29.677420,21.974422,38507363
2014-05-01,29.487665,29.962049,29.354839,29.554079,21.883091,43749221
2014-05-02,29.430740,29.468691,28.984819,29.174574,21.602087,43960759
2014-05-05,28.709677,28.719166,28.320683,28.425047,21.047110,57867340
2014-05-06,28.462997,28.472486,27.827324,27.922201,20.674784,57674669
2014-05-07,27.647058,27.969639,27.371918,27.533207,20.568466,51703338
2014-05-08,27.628082,27.931688,27.495256,27.675522,20.674774,38042444
2014-05-09,27.609108,27.713472,27.296015,27.542694,20.575552,41102100
2014-05-12,27.836811,27.874763,27.542694,27.637571,20.646427,22824054
2014-05-13,27.618595,27.893738,27.609108,27.703985,20.696045,27706920
2014-05-14,27.647058,27.779886,27.438330,27.609108,20.625166,28226858
2014-05-15,27.580645,27.685009,27.428843,27.571157,20.596817,28286093
2014-05-16,27.514231,28.036053,27.514231,27.628082,20.639338,37632332
2014-05-19,28.064516,28.187857,27.751423,27.779886,20.752741,43203882
2014-05-20,28.026566,28.026566,27.713472,27.751423,20.731480,26215299
2014-05-21,27.751423,28.387096,27.703985,28.055029,20.958286,22601765
2014-05-22,28.045542,28.339659,28.036053,28.140417,21.022072,22610303
2014-05-23,28.055029,28.121443,27.922201,27.979128,20.901583,19955909
2014-05-27,28.396584,28.453510,28.055029,28.092979,20.986637,28383588
2014-05-28,28.178368,28.292219,28.083490,28.092979,20.986637,28847242
2014-05-29,28.206831,28.235294,28.017078,28.083490,20.979548,25791485
2014-05-30,28.045542,28.225805,27.998102,28.111954,21.000811,27658119
2014-06-02,28.074003,28.273245,28.074003,28.187857,21.057518,21079051
2014-06-03,28.244781,28.292219,28.036053,28.074003,20.972458,25506695
2014-06-04,28.092979,28.216318,28.007589,28.121443,21.007902,24670767
2014-06-05,28.168880,28.263758,27.969639,28.235294,21.092951,20402910
2014-06-06,28.282732,28.339659,27.836811,27.912712,20.851971,28265223
2014-06-09,27.874763,27.922201,27.703985,27.846300,20.802355,25732883
2014-06-10,27.836811,27.988615,27.751423,27.988615,20.908674,19195764
2014-06-11,27.950665,28.036053,27.874763,27.922201,20.859060,19755649
2014-06-12,27.874763,28.074003,27.846300,27.941175,20.873234,25420477
2014-06-13,27.950665,28.083490,27.855787,28.017078,20.929937,20662932
2014-06-16,27.988615,28.187857,27.817837,28.092979,20.986637,26380039
2014-06-17,28.064516,28.102467,27.931688,27.969639,20.894493,19270704
2014-06-18,28.017078,28.187857,27.836811,28.187857,21.057518,20382463
2014-06-19,28.178368,28.187857,27.988615,28.074003,20.972458,21404527
2014-06-20,28.216318,28.387096,28.111954,28.254269,21.107128,32993362
2014-06-23,28.282732,28.320683,27.827324,27.941175,20.873234,26548679
2014-06-24,27.922201,27.969639,27.798861,27.798861,20.766916,24615221
2014-06-25,27.656546,28.311195,27.656546,28.273245,21.121302,33219972
2014-06-26,28.197344,28.263758,27.969639,28.074003,20.972458,20523699
2014-06-27,28.149904,28.225805,27.969639,28.149904,21.029165,32328815
2014-06-30,28.235294,28.311195,28.102467,28.159393,21.036247,21430033
2014-07-01,28.092979,28.671726,28.074003,28.538898,21.319757,26982611
2014-07-02,28.519924,28.861481,28.462997,28.814041,21.525297,19500792
2014-07-03,29.041746,29.070210,28.738140,28.965843,21.638704,15654957
2014-07-07,28.927895,29.060720,28.823528,28.927895,21.610352,18543444
2014-07-08,28.918406,28.927895,28.481974,28.605312,21.369371,23652182
2014-07-09,28.576851,28.652752,28.368120,28.510435,21.298492,21795982
2014-07-10,28.235294,28.500950,28.064516,28.462997,21.263054,21200367
2014-07-11,28.500950,28.576851,28.273245,28.529411,21.312677,19350913
2014-07-14,28.643265,28.776091,28.557875,28.690702,21.433157,21589820
2014-07-15,28.652752,29.051233,28.652752,28.851992,21.553650,32000494
2014-07-16,28.946869,29.383303,28.814041,29.373814,21.943476,37260165
2014-07-17,29.222012,29.705881,28.956356,28.984819,21.652880,34447039
2014-07-18,28.965843,29.174574,28.785580,29.155598,21.780458,25720973
2014-07-21,28.870968,29.070210,28.747627,28.795067,21.511124,23992624
2014-07-22,28.984819,29.136621,28.842505,28.927895,21.610352,19754384
2014-07-23,29.117647,29.117647,28.766603,28.833017,21.539474,22255632
2014-07-24,28.814041,29.003796,28.766603,28.785580,21.504030,15640306
2014-07-25,28.766603,28.795067,28.538898,28.643265,21.397724,15284581
2014-07-28,28.263758,28.624289,28.254269,28.557875,21.333939,28762290
2014-07-29,28.776091,28.927895,28.168880,28.206831,21.071693,39960934
2014-07-30,27.998102,28.026566,27.542694,27.760912,20.921535,35826092
2014-07-31,27.760912,27.817837,27.229603,27.229603,20.521120,40419003
2014-08-01,27.229603,27.609108,27.220114,27.381405,20.635527,33034046
2014-08-04,27.466793,27.476280,27.134726,27.277040,20.556870,25448514
2014-08-05,27.115749,27.239088,26.840607,26.954458,20.313761,29181571
2014-08-06,26.850096,26.935484,26.650854,26.831120,20.220814,24642731
2014-08-07,26.982922,26.982922,26.489565,26.603416,20.049210,32163126
2014-08-08,26.641365,26.944971,26.442125,26.888046,20.263716,31736256
2014-08-11,27.068312,27.125237,26.745731,26.802656,20.199366,23246813
2014-08-12,26.812143,26.907021,26.593927,26.641365,20.077806,21536277
2014-08-13,26.802656,26.982922,26.736242,26.764706,20.170757,18397886
2014-08-14,26.812143,27.314991,26.726755,27.258064,20.542572,21074730
2014-08-15,27.381405,27.419355,26.954458,27.172676,20.478222,22910482
2014-08-18,27.277040,27.457306,27.220114,27.362429,20.621223,24209958
2014-08-19,27.485769,27.542694,27.220114,27.457306,20.692728,19869376
2014-08-20,27.352942,27.495256,27.267551,27.409866,20.656973,15844677
2014-08-21,27.438330,27.504744,27.267551,27.343454,20.606922,25687561
2014-08-22,27.381405,27.495256,27.343454,27.438330,20.678431,17231635
2014-08-25,27.447819,27.599621,27.428843,27.428843,20.671280,17833680
2014-08-26,27.542694,27.808350,27.476280,27.713472,20.885784,18120790
2014-08-27,27.960152,28.055029,27.865274,27.979128,21.085987,24440679
2014-08-28,27.922201,28.149904,27.855787,27.874763,21.007332,21716616
2014-08-29,27.950665,27.979128,27.789373,27.884251,21.014484,17690863
2014-09-02,27.713472,27.903227,27.666035,27.760912,20.921535,21837721
2014-09-03,27.941175,28.017078,27.732449,27.893738,21.021639,22258477
2014-09-04,28.017078,28.036053,27.798861,27.865274,21.000183,23582301
2014-09-05,27.798861,28.140417,27.713472,28.130930,21.200390,18518885
2014-09-08,28.064516,28.130930,27.798861,27.893738,21.021639,15416963
2014-09-09,27.912712,27.931688,27.523720,27.732449,20.900085,22808560
2014-09-10,27.751423,28.017078,27.666035,27.931688,21.050234,20482804
2014-09-11,27.884251,28.121443,27.779886,28.111954,21.186092,19628537
2014-09-12,27.960152,28.083490,27.836811,27.922201,21.043089,19187754
2014-09-15,27.931688,28.387096,27.874763,28.387096,21.393446,25633912
2014-09-16,28.415560,28.576851,28.225805,28.510435,21.486399,20662194
2014-09-17,28.643265,28.908918,28.557875,28.795067,21.700909,27632191
2014-09-18,28.851992,29.146111,28.785580,29.013283,21.865364,27852793
2014-09-19,29.184061,29.259962,28.709677,28.842505,21.736658,36913399
2014-09-22,28.709677,28.814041,28.444023,28.633776,21.579351,26223731
2014-09-23,28.301708,28.681213,27.988615,28.510435,21.486399,30758460
2014-09-24,28.567362,28.889942,28.529411,28.757116,21.672306,23272847
2014-09-25,28.776091,28.814041,28.434534,28.444023,21.436352,23822086
2014-09-26,28.434534,28.444023,28.045542,28.197344,21.250444,25074238
2014-09-29,28.149904,28.311195,28.055029,28.244781,21.286192,21048169
2014-09-30,28.244781,28.453510,28.036053,28.055029,21.143192,27046167
2014-10-01,27.865274,27.903227,27.533207,27.656546,20.842880,37825847
2014-10-02,27.666035,27.789373,27.409866,27.571157,20.778532,29724908
2014-10-03,27.789373,27.808350,27.514231,27.722960,20.892931,25378107
2014-10-06,27.846300,27.903227,27.523720,27.675522,20.857183,17397640
2014-10-07,27.542694,27.628082,27.314991,27.314991,20.585476,26019676
2014-10-08,27.333965,27.884251,27.077799,27.874763,21.007332,31123671
2014-10-09,27.893738,27.931688,27.447819,27.504744,20.728481,24072411
2014-10-10,27.618595,27.960152,27.514231,27.637571,20.828583,33796826
2014-10-13,27.666035,27.789373,26.963947,27.011385,20.356667,35930228
2014-10-14,27.172676,27.324478,26.944971,27.001898,20.349522,24516462
2014-10-15,26.745731,26.850096,26.148008,26.745731,20.156464,43407620
2014-10-16,26.442125,26.574953,26.100569,26.280834,19.806095,39843835
2014-10-17,26.385199,26.574953,26.214420,26.404175,19.899050,34331731
2014-10-20,26.442125,26.537003,26.185959,26.499050,19.970556,41027372
2014-10-21,26.679317,27.058825,26.565466,26.831120,20.220814,38453714
2014-10-22,26.802656,27.030361,26.574953,26.850096,20.235117,32451184
2014-10-23,27.182163,27.390892,27.106262,27.134726,20.449617,32436955
2014-10-24,27.324478,27.770397,27.239088,27.618595,20.814283,29959845
2014-10-27,27.599621,27.713472,27.466793,27.542694,20.757078,24207323
2014-10-28,27.675522,27.798861,27.381405,27.599621,20.799982,34131050
2014-10-29,27.656546,28.111954,27.552181,27.979128,21.085987,28814990
2014-10-30,27.884251,28.444023,27.884251,28.311195,21.336246,22236449
2014-10-31,28.472486,28.652752,28.282732,28.415560,21.414904,26555741
2014-11-03,28.368120,28.652752,28.330172,28.643265,21.586506,22908374
2014-11-04,28.595825,28.747627,28.339659,28.728653,21.650858,25702949
2014-11-05,28.814041,28.851992,28.415560,28.500950,21.665283,20878159
2014-11-06,28.538898,28.709677,28.434534,28.500950,21.665283,17409340
2014-11-07,28.586338,28.586338,28.235294,28.387096,21.578732,18200472
2014-11-10,28.425047,28.728653,28.282732,28.652752,21.780678,24073782
2014-11-11,28.633776,28.842505,28.557875,28.766603,21.867220,16579209
2014-11-12,28.681213,28.975332,28.681213,28.861481,21.939341,24736958
2014-11-13,28.956356,29.051233,28.709677,28.861481,21.939341,15127957
2014-11-14,28.823528,28.994307,28.671726,28.785580,21.881643,19112182
2014-11-17,28.377609,28.851992,28.349146,28.766603,21.867220,27653587
2014-11-18,28.927895,29.108158,28.747627,29.022770,22.061953,21327901
2014-11-19,28.861481,28.994307,28.728653,28.880455,21.953768,16734253
2014-11-20,28.776091,28.927895,28.700190,28.880455,21.953768,17366653
2014-11-21,29.174574,29.203035,28.652752,28.889942,21.960974,29088081
2014-11-24,28.965843,29.060720,28.576851,28.671726,21.795094,34521240
2014-11-25,28.662239,29.089184,28.633776,28.908918,21.975409,26884273
2014-11-26,29.079697,29.525618,29.022770,29.506641,22.429764,28959704
2014-11-28,29.535105,30.018974,29.468691,29.554079,22.465834,21373750
2014-12-01,29.297913,29.895636,29.297913,29.658443,22.545160,24190776
2014-12-02,29.829222,30.000000,29.677420,29.952562,22.768738,26758530
2014-12-03,29.886148,30.151802,29.705881,30.123341,22.898556,33154202
2014-12-04,29.943073,30.189753,29.743834,30.047438,22.840860,20106420
2014-12-05,30.028463,30.502846,29.981026,30.351044,23.071650,26196432
2014-12-08,30.151802,30.569260,30.132828,30.332067,23.057222,28318029
2014-12-09,29.933586,30.370020,29.838711,30.313093,23.042799,27809158
2014-12-10,30.360531,30.521822,30.123341,30.227703,22.977888,31848929
2014-12-11,30.227703,31.423149,29.895636,30.028463,22.826433,27788921
2014-12-12,29.734344,29.829222,29.278936,29.364326,22.321589,29000072
2014-12-15,29.535105,29.554079,29.117647,29.278936,22.256670,33448268
2014-12-16,29.250475,29.943073,29.070210,29.098673,22.119648,24954188
2014-12-17,29.127134,29.743834,29.013283,29.525618,22.444195,25988478
2014-12-18,29.905123,30.360531,29.810247,30.332067,23.057222,37867058
2014-12-19,30.275143,30.445921,29.990513,30.303604,23.035587,47377089
2014-12-22,30.227703,30.474382,30.000000,30.445921,23.143766,19388330
2014-12-23,30.531309,30.578749,29.193548,29.838711,22.682194,36675511
2014-12-24,29.829222,30.028463,29.791271,29.810247,22.660557,11407442
2014-12-26,29.886148,30.208729,29.696396,30.028463,22.826433,9071146
2014-12-29,29.848198,30.000000,29.772297,29.781784,22.638918,13359977
2014-12-30,29.677420,29.876659,29.639469,29.772297,22.631708,11628993
2014-12-31,29.582542,30.075901,29.544592,29.554079,22.465834,15736220
2015-01-02,29.667933,30.151802,29.620493,29.724857,22.595640,16371571
2015-01-05,29.743834,29.800758,29.421251,29.563566,22.473036,24786391
2015-01-06,29.667933,30.227703,29.525618,29.810247,22.660557,29468681
2015-01-07,30.094877,30.237192,29.962049,30.218216,22.970678,20248816
2015-01-08,30.683111,30.967743,30.569260,30.834915,23.439466,49169522
2015-01-09,30.815939,31.024668,30.759012,30.977230,23.547653,26083022
2015-01-12,30.996204,31.195446,30.939280,31.091082,23.634192,24867865
2015-01-13,31.195446,31.527514,30.474382,30.777988,23.396194,35989568
2015-01-14,30.559772,31.043644,30.483871,30.815939,23.425041,32301727
2015-01-15,30.958254,31.091082,30.597723,30.740038,23.367346,27009593
2015-01-16,30.635674,31.138519,30.607210,31.119545,23.655836,25146648
2015-01-20,31.280834,31.413662,30.872866,31.404175,23.872196,44449393
2015-01-21,31.233397,31.783682,30.891842,30.967743,23.540440,35027793
2015-01-22,30.996204,31.148008,30.407970,31.129032,23.663042,31389069
2015-01-23,31.185959,31.214420,30.768501,30.787476,23.403402,27378599
2015-01-26,30.806452,31.166983,30.521822,31.119545,23.655836,28285566
2015-01-27,30.683111,31.641365,30.645161,30.929790,23.511587,42732322
2015-01-28,30.901327,31.442125,29.895636,30.313093,23.042799,33774481
2015-01-29,30.275143,30.322580,29.924099,30.199242,22.956259,30735905
2015-01-30,30.047438,30.170778,29.601519,29.648956,22.537949,45396623
2015-02-02,29.829222,30.028463,29.430740,30.028463,22.826433,24549979
2015-02-03,30.208729,30.512335,29.848198,30.379507,23.093281,34785267
2015-02-04,30.332067,30.616697,30.094877,30.426945,23.333387,38671365
2015-02-05,31.347248,31.499050,30.929790,31.299810,24.002756,62653660
2015-02-06,31.271347,31.707781,31.053131,31.470589,24.133722,36868498
2015-02-09,31.290323,31.650854,31.166983,31.375711,24.060957,32236379
2015-02-10,31.764706,32.466793,31.698292,32.400379,24.846745,62633318
2015-02-11,32.258064,32.741936,32.258064,32.495255,24.919502,41574608
2015-02-12,32.523720,33.178368,32.476280,33.083492,25.370598,46014267
2015-02-13,32.922199,33.159393,32.741936,32.865276,25.203262,24652638
2015-02-17,32.770397,33.055027,32.703983,32.808350,25.159603,24102029
2015-02-18,32.808350,32.808350,32.485767,32.713470,25.086845,22794015
2015-02-19,32.571156,32.703983,32.362431,32.647060,25.035915,28097954
2015-02-20,32.514233,32.808350,32.352940,32.789375,25.145054,27705022
2015-02-23,32.362431,32.751423,32.314991,32.628082,25.021360,24383868
2015-02-24,32.466793,32.580647,32.333965,32.580647,24.984989,20402805
2015-02-25,32.495255,33.007591,32.191650,32.884251,25.217810,39229880
2015-02-26,32.703983,32.941177,32.618595,32.817837,25.166882,20977551
2015-02-27,32.675522,32.884251,32.533207,32.561668,24.970430,25705901
2015-03-02,32.561668,33.017078,32.314991,32.988613,25.297844,22505008
2015-03-03,32.969639,33.102467,32.647060,32.789375,25.145054,25343641
2015-03-04,32.722961,32.988613,32.504745,32.865276,25.203262,20434636
2015-03-05,32.950665,33.026566,32.637569,32.703983,25.079573,24717354
2015-03-06,32.495255,32.694496,32.020874,32.229603,24.715786,42080528
2015-03-09,32.134724,32.428844,31.935484,32.286530,24.759432,32858028
2015-03-10,32.096775,32.381405,31.935484,32.049335,24.577547,40344696
2015-03-11,32.239090,32.352940,31.907021,31.907021,24.468409,26996840
2015-03-12,32.077801,32.314991,32.049335,32.258064,24.737610,29699085
2015-03-13,32.182163,32.258064,31.973434,32.258064,24.737610,29596847
2015-03-16,32.333965,32.789375,32.220116,32.675522,25.057745,30615643
2015-03-17,32.371918,32.542694,32.201138,32.419353,24.861298,21746760
2015-03-18,32.286530,32.732449,32.020874,32.618595,25.014084,34923131
2015-03-19,32.523720,32.618595,32.324478,32.400379,24.846745,21541020
2015-03-20,32.381405,32.703983,32.239090,32.495255,24.919502,62355378
2015-03-23,32.741936,33.633778,32.722961,33.254269,25.501568,53549524
2015-03-24,33.149906,33.206833,32.732449,32.751423,25.115948,34953907
2015-03-25,32.836811,33.206833,32.514233,32.542694,24.955881,30783229
2015-03-26,32.362431,32.637569,32.210625,32.409866,24.854021,26167553
2015-03-27,32.675522,32.827324,32.476280,32.760910,25.123222,24073782
2015-03-30,32.827324,33.415562,32.779884,33.206833,25.465189,26890386
2015-03-31,33.102467,33.330170,32.979126,33.007591,25.312393,27937956
2015-04-01,33.055027,33.055027,32.362431,32.571156,24.977709,33984017
2015-04-02,32.656548,32.855785,32.466793,32.618595,25.014084,26467837
2015-04-06,32.656548,33.026566,32.476280,32.713470,25.086845,22640447
2015-04-07,32.855785,33.102467,32.741936,32.770397,25.130501,15105085
2015-04-08,32.741936,33.055027,32.656548,32.865276,25.203262,24215123
2015-04-09,32.865276,33.263756,32.618595,33.235294,25.487015,30864493
2015-04-10,33.130932,33.652752,33.111954,33.624287,25.785318,25668800
2015-04-13,33.538898,33.709679,33.216320,33.292221,25.530666,36155573
2015-04-14,33.254269,33.500950,33.121441,33.235294,25.487015,16844712
2015-04-15,33.586338,33.652752,33.320683,33.406071,25.617975,31173209
2015-04-16,33.273247,33.481972,33.225807,33.387096,25.603426,20637742
2015-04-17,33.206833,33.273247,32.998100,33.244781,25.494286,30265610
2015-04-20,33.244781,33.434536,33.149906,33.216320,25.472466,23612551
2015-04-21,33.301708,33.586338,33.017078,33.102467,25.385153,23256932
2015-04-22,33.036053,33.292221,33.017078,33.140415,25.414251,15352880
2015-04-23,33.102467,33.586338,33.036053,33.548386,25.727114,23932019
2015-04-24,33.396584,33.586338,33.254269,33.462997,25.661634,24032570
2015-04-27,33.529411,33.643265,32.656548,32.817837,25.166882,44786673
2015-04-28,32.960152,33.092979,32.400379,32.713470,25.086845,48659807
2015-04-29,32.419353,32.694496,32.210625,32.533207,24.948610,39572852
2015-04-30,32.362431,32.476280,31.982922,32.191650,24.686676,29205391
2015-05-01,32.125237,32.457306,32.125237,32.333965,24.795813,22706744
2015-05-04,32.362431,32.741936,32.305504,32.561668,24.970430,24864282
2015-05-05,32.609108,32.666035,32.267551,32.371918,24.824923,23590839
2015-05-06,32.020874,32.163189,31.508539,31.745731,24.546156,28309913
2015-05-07,31.726755,32.020874,31.622391,31.859583,24.634184,22669959
2015-05-08,32.077801,32.400379,32.068310,32.277039,24.956961,21514037
2015-05-11,32.343452,32.504745,32.201138,32.220116,24.912949,27898853
2015-05-12,32.077801,32.220116,31.992411,32.049335,24.780907,18855955
2015-05-13,32.039848,32.068310,31.764706,31.812143,24.597500,25045675
2015-05-14,31.982922,32.248577,31.935484,32.201138,24.898279,18860803
2015-05-15,32.258064,32.314991,32.182163,32.248577,24.934961,17798687
2015-05-18,32.239090,32.314991,32.163189,32.239090,24.927620,25948637
2015-05-19,32.134724,32.628082,32.106262,32.457306,25.096348,21980854
2015-05-20,32.542694,32.722961,32.514233,32.542694,25.162373,16144013
2015-05-21,32.476280,32.722961,32.457306,32.599621,25.206392,19090259
2015-05-22,32.561668,32.722961,32.476280,32.523720,25.147701,13674069
2015-05-26,32.428844,32.580647,32.286530,32.362431,25.022995,19882234
2015-05-27,32.457306,32.703983,32.324478,32.542694,25.162373,23231636
2015-05-28,32.694496,32.760910,32.514233,32.675522,25.265078,16671329
2015-05-29,32.713470,33.197342,32.647060,32.969639,25.492495,52787798
2015-06-01,32.988613,33.130932,32.760910,32.789375,25.353111,29039386
2015-06-02,32.865276,32.884251,32.590134,32.722961,25.301752,19674175
2015-06-03,32.779884,32.884251,32.523720,32.647060,25.243071,18130065
2015-06-04,32.447819,32.789375,32.362431,32.485767,25.118357,21774691
2015-06-05,32.438332,32.523720,32.191650,32.343452,25.008318,24313461
2015-06-08,32.229603,32.409866,32.182163,32.239090,24.927620,18624496
2015-06-09,32.305504,32.381405,32.153702,32.267551,24.949627,24464499
2015-06-10,32.333965,32.666035,32.305504,32.552181,25.169708,24952396
2015-06-11,32.561668,32.798862,32.504745,32.694496,25.279747,21243897
2015-06-12,32.542694,32.694496,32.352940,32.457306,25.096348,22856517
2015-06-15,32.314991,32.371918,32.125237,32.296017,24.971640,22064014
2015-06-16,32.314991,32.352940,32.077801,32.296017,24.971640,21785021
2015-06-17,32.305504,32.428844,32.115749,32.239090,24.927620,22127149
2015-06-18,32.333965,32.741936,32.305504,32.609108,25.213726,25834383
2015-06-19,32.476280,32.741936,32.428844,32.428844,25.074345,30438466
2015-06-22,32.580647,32.732449,32.523720,32.552181,25.169708,14799214
2015-06-23,32.647060,32.817837,32.580647,32.732449,25.309090,19448830
2015-06-24,32.580647,32.751423,32.476280,32.476280,25.111015,24326742
2015-06-25,32.457306,32.580647,32.182163,32.277039,24.956961,24268666
2015-06-26,32.419353,32.533207,32.134724,32.182163,24.883606,37596496
2015-06-29,32.001900,32.371918,31.812143,31.869070,24.641521,30396833
2015-06-30,32.058823,32.058823,31.622391,31.812143,24.597500,36909710
2015-07-01,31.840607,32.125237,31.698292,31.963947,24.714882,29742299
2015-07-02,32.011387,32.675522,31.641365,31.660341,24.480129,23849069
2015-07-06,31.593927,31.916510,31.385199,31.546490,24.392097,22125990
2015-07-07,31.631880,32.106262,31.451612,32.001900,24.744219,27248851
2015-07-08,31.831120,32.001900,31.679317,31.736242,24.538813,21301235
2015-07-09,32.115749,32.239090,32.001900,32.125237,24.839590,23306048
2015-07-10,32.485767,32.675522,32.400379,32.599621,25.206392,22288306
2015-07-13,32.751423,33.064514,32.722961,33.036053,25.543846,19210415
2015-07-14,32.979126,33.349148,32.931690,33.282730,25.734573,19495311
2015-07-15,33.225807,33.320683,33.121441,33.187855,25.661215,20517375
2015-07-16,33.339657,33.396584,33.235294,33.301708,25.749250,16138637
2015-07-17,33.216320,33.282730,33.130932,33.273247,25.727242,17681482
2015-07-20,33.330170,33.557877,33.282730,33.434536,25.851954,15569899
2015-07-21,33.434536,33.529411,33.092979,33.339657,25.778593,18612164
2015-07-22,33.263756,33.396584,32.988613,33.092979,25.587862,18576645
2015-07-23,33.197342,33.206833,32.855785,32.998100,25.514498,13404877
2015-07-24,32.855785,32.941177,32.400379,32.504745,25.133032,22585217
2015-07-27,32.419353,32.637569,32.144215,32.580647,25.191721,33015180
2015-07-28,33.149906,33.652752,32.637569,33.538898,25.932648,38651339
2015-07-29,33.662239,34.278938,33.624287,33.927895,26.233425,47792049
2015-07-30,33.851994,34.155598,33.576851,33.899429,26.211414,22663003
2015-07-31,34.070210,34.592030,34.032257,34.212524,26.453503,30570638
2015-08-03,34.430740,34.440228,34.060722,34.297913,26.519522,18019606
2015-08-04,34.364326,34.364326,33.984821,34.259960,26.490183,27122898
2015-08-05,34.222012,34.316887,33.946869,33.984821,26.482792,25557181
2015-08-06,34.117645,34.136623,33.235294,33.368122,26.002226,25792856
2015-08-07,33.368122,33.491463,33.083492,33.387096,26.017015,15445105
2015-08-10,33.406071,33.652752,33.330170,33.548386,26.142694,16462742
2015-08-11,33.406071,33.434536,33.149906,33.320683,25.965261,20273479
2015-08-12,33.083492,33.652752,32.931690,33.557877,26.150091,29087976
2015-08-13,33.567364,33.795067,33.130932,33.548386,26.142694,20595792
2015-08-14,33.557877,33.681213,33.244781,33.510437,26.113123,19042934
2015-08-17,33.311195,33.709679,33.206833,33.681213,26.246204,14630469
2015-08-18,33.576851,33.776093,33.472485,33.700191,26.260996,14064154
2015-08-19,33.557877,33.671726,33.168880,33.462997,26.076160,18798512
2015-08-20,33.130932,33.339657,32.779884,32.779884,25.543840,19778099
2015-08-21,32.485767,32.798862,31.821632,31.821632,24.797117,35297301
2015-08-24,30.332067,31.546490,27.011385,30.483871,23.754662,55081935
2015-08-25,31.499050,31.518026,29.715370,29.734344,23.170591,44583884
2015-08-26,30.436434,30.882353,29.743834,30.768501,23.976460,46002568
2015-08-27,31.100569,31.897533,30.996204,31.555977,24.590105,40677022
2015-08-28,31.593927,31.650854,30.834915,30.986717,24.146505,35300357
2015-08-31,31.034157,31.043644,30.322580,30.569260,23.821201,33764468
2015-09-01,29.848198,30.237192,29.592030,29.753321,23.185379,41249449
2015-09-02,30.294119,30.332067,29.772297,30.332067,23.636368,33120580
2015-09-03,30.616697,30.759012,30.132828,30.256166,23.577223,22753647
2015-09-04,29.838711,30.094877,29.535105,29.762808,23.192770,23781402
2015-09-08,30.199242,30.901327,30.199242,30.863379,24.050400,27375331
2015-09-09,31.309298,31.337761,30.237192,30.322580,23.628977,22553176
2015-09-10,30.351044,31.110058,30.303604,30.948767,24.116936,33002321
2015-09-11,30.901327,31.299810,30.692600,31.280834,24.375700,23587993
2015-09-14,31.252373,31.347248,30.910816,31.034157,24.183474,16427012
2015-09-15,31.261860,31.641365,31.129032,31.470589,24.523571,22053791
2015-09-16,31.290323,31.574953,31.034157,31.480076,24.530960,22566140
2015-09-17,31.470589,32.220116,31.432638,31.764706,24.752756,26703090
2015-09-18,31.385199,31.717268,31.157495,31.166983,24.286978,38735343
2015-09-21,31.404175,31.622391,30.588236,30.759012,23.969070,24985175
2015-09-22,30.341557,30.673624,30.208729,30.607210,23.850779,25600290
2015-09-23,30.569260,31.129032,30.540796,30.948767,24.116936,27534696
2015-09-24,30.702087,31.195446,30.426945,31.024668,24.176075,32109161
2015-09-25,31.271347,31.404175,30.028463,30.256166,23.577223,36388296
2015-09-28,30.075901,30.170778,29.070210,29.240988,22.786146,44882377
2015-09-29,29.136621,29.829222,29.089184,29.430740,22.934010,32713209
2015-09-30,29.838711,29.952562,29.468691,29.800758,23.222345,33843202
2015-10-01,29.696396,30.237192,29.506641,30.208729,23.540258,31567932
2015-10-02,30.332067,31.413662,29.886148,31.385199,24.457029,43956754
2015-10-05,31.736242,32.153702,31.309298,31.764706,24.752756,33724311
2015-10-06,31.688805,31.878557,30.759012,31.110058,24.242620,38566176
2015-10-07,31.404175,31.764706,30.692600,31.584440,24.612288,30302605
2015-10-08,31.214420,31.537003,30.872866,31.394688,24.464426,31691883
2015-10-09,31.366224,31.859583,31.233397,31.537003,24.575319,21508451
2015-10-12,31.527514,31.726755,31.214420,31.518026,24.560534,15642414
2015-10-13,31.480076,31.916510,31.138519,31.290323,24.383087,20496189
2015-10-14,31.347248,31.850096,31.252373,31.347248,24.427452,18686366
2015-10-15,31.242884,32.390892,31.242884,32.333965,25.196356,27807787
2015-10-16,32.590134,32.675522,32.258064,32.647060,25.440336,20238908
